audio_file|text|speaker_name
wavs/three_1474.wav|You can see by this crowd today, look at that, standing room only.|1
wavs/one_103.wav|And we really appreciate what you've done in terms of showing us something very special and your whole group.|1
wavs/three_1907.wav|And I said, why is ISIS so tough?|1
wavs/three_1945.wav|And I'm sitting in a seat that's right in the two handsome human beings.|1
wavs/three_2322.wav|The United Auto Workers are going to vote for me, all those people, because that deal they made with China.|1
wavs/three_1698.wav|The Little Leaguers can't play anymore because people are there that|1
wavs/one_512.wav|To Luis and Claudia, we will never forget the courageous sacrifice that you made for all of us in this room tonight and for everyone in our country.|1
wavs/three_1186.wav|And I'm supposed to be in a slightly different location, not too far away, but|1
wavs/three_2186.wav|We put them up fast and we take them.|1
wavs/three_101.wav|And she thought I was crazy too.|1
wavs/three_1227.wav|He endorsed me.|1
wavs/three_123.wav|Our military is great.|1
wavs/three_587.wav|I could sit down and do nothing but change deals.|1
wavs/three_1695.wav|You look at New York, where|1
wavs/one_440.wav|How cold was it?|1
wavs/three_1045.wav|I want you to know that we will never stop fighting for justice.|1
wavs/five_70.wav|And those thugs that gave the middle finger to our police and then started fighting them and actually threw two of them down and started beating the hell out of them, although they fought back bravely.|1
wavs/three_1280.wav|Helen Beck, and he beat everybody.|1
wavs/three_2076.wav|He thinks Obama is the president.|1
wavs/three_784.wav|Put President Trump back in office and we'll all be healed very, very quickly.|1
wavs/one_123.wav|We have not used the real abilities that we have.|1
wavs/two_3.wav|I am asking all members of Congress to join me in dreaming big and bold and daring things for our country.|1
wavs/three_1609.wav|I believe it's our last chance.|1
wavs/three_2374.wav|He was a very confident man.|1
wavs/three_1302.wav|I won't tell you how long, too long.|1
wavs/three_1097.wav|The country's builders and artists and inventors showed off their wonderful creations.|1
wavs/three_2535.wav|They said, no, we don't have a drought.|1
wavs/three_876.wav|We have seen the attacks in France, in Belgium, in Germany, and all over the world.|1
wavs/one_443.wav|And driving rains in Belgium|1
wavs/three_728.wav|They say you can only brush your teeth once.|1
wavs/three_1723.wav|We have a new category, migrant crime, and it's going to be more severe than violent crime and crime as we knew it.|1
wavs/three_1111.wav|This is our mission.|1
wavs/three_458.wav|Give us the word for what?|1
wavs/three_88.wav|People were coming in deathly sick with a disease, highly contagious.|1
wavs/three_65.wav|It was a list of 10 things, tough, tough things.|1
wavs/three_1492.wav|Who the hell can win when you have 16 million people pouring into our country from places unknown?|1
wavs/one_410.wav|In America, we don't worship government, we worship God.|1
wavs/three_1696.wav|I originally came from, I love New York, and you take a look at what's happening.|1
wavs/one_516.wav|of more than 300 million people behind you.|1
wavs/three_420.wav|I would have been... I was just so proud of myself, I was able... But I'd hit them from the left, I'd hit them from the right, I'd hit them from east and west and north and south, sir.|1
wavs/three_2241.wav|I get a $500 million fine.|1
wavs/three_2408.wav|I used to say a long time ago, don't go into Iraq.|1
wavs/three_1075.wav|In fact, I can tell you the money is pouring in.|1
wavs/three_1768.wav|And we have no choice.|1
wavs/three_1803.wav|And he sent me this very handsome guy, very good, so handsome, so beautifully dressed.|1
wavs/three_1021_3.wav|But Brandon Judd, you have unbelievable people.|1
wavs/three_888.wav|Her late great husband, Antonin Scalia, will forever be a symbol of American justice.|1
wavs/three_1483.wav|And at some point, they probably will have to do that because we cannot let this weaponization go on against the Republican Party, against religion, against conservatives.|1
wavs/three_2520.wav|They put restrictors on showers.|1
wavs/three_2454.wav|As soon as I was forced out with a rigged election, we can never let that happen again.|1
wavs/two_386.wav|We must drive them out of our nations.|1
wavs/three_429.wav|I'm telling you, sir, because we have the greatest milk.|1
wavs/two_137.wav|The first task in this joint effort is for your nations to deny all territory to the foot soldiers of evil.|1
wavs/one_457.wav|Harry fought through the battle and the rest of the war, and he went on to serve our armed forces for 22 years, retiring as a senior master sergeant.|1
wavs/three_2336.wav|You could have had any one of them.|1
wavs/three_1627.wav|And we'll solve that one, too.|1
wavs/three_1417.wav|And in many ways, we're living in hell right now.|1
wavs/four_42.wav|Why should they when the stupid leaders of the United States will do it for them?|1
wavs/three_2447.wav|And they had no money for|1
wavs/three_612.wav|Millions of people can stay in our country as a guide.|1
wavs/one_269.wav|Then I walked off and it poured right after I left.|1
wavs/three_256.wav|And then one of these incredible guys from Secret Service, all these beautiful guys, they run upstage.|1
wavs/three_2500.wav|They don't have water.|1
wavs/three_32.wav|You're going to have to give me $28,000.|1
wavs/three_354.wav|They're like perfect individuals.|1
wavs/two_366.wav|Frankly, that deal is an embarrassment to the United States, and I don't think you've heard the last of it, believe me.|1
wavs/three_2594.wav|I'm going to leave you with this one final message.|1
wavs/three_564.wav|And these are the people we have making decisions.|1
wavs/one_81.wav|and the greatest defenders of sovereignty, security, and prosperity for all.|1
wavs/three_2558.wav|We're not going to let it happen.|1
wavs/three_1407.wav|I was able to stop wars from happening and brought our troops back home.|1
wavs/three_2216.wav|21 years, that was enough.|1
wavs/three_1197.wav|And I don't know, maybe we'll have to put that, Matt, on the bottom of that.|1
wavs/three_890.wav|He was confirmed unanimously by the Court of Appeals, and I am asking the Senate to swiftly approve his nomination.|1
wavs/three_64.wav|All of these things, they gave me a list, but they thought they were wasting time.|1
wavs/three_1077_2.wav|There's not any.|1
wavs/three_1879.wav|Then they get indicted because they talk to her too rough.|1
wavs/three_518.wav|They could stop it in Los Angeles, stop it in New York.|1
wavs/four_31.wav|We're chess, you know what we are, we're checker players and we don't play well.|1
wavs/three_1912.wav|You know, I flew to Iraq in a plane.|1
wavs/one_97.wav|We've been touring for quite a while.|1
wavs/three_2082.wav|Hey, by the way, isn't this better than reading off a frickin' teleprompter?|1
wavs/three_1057.wav|Ryan died as he lived, a warrior and a hero, battling against terrorism and securing our nation.|1
wavs/three_893.wav|Over 43 million people are now living in poverty.|1
wavs/three_1113.wav|We are one people with one destiny.|1
wavs/two_292_0.wav|Generations of Americans have sacrificed to maintain the promise of those words, the promise of our country and of our great history.|1
wavs/one_174.wav|All my political people, they're not doing so well.|1
wavs/three_295.wav|He'd be screaming.|1
wavs/two_227.wav|The birthplace of civilization is waiting to begin a new renaissance.|1
wavs/five_61.wav|And finally, the time has come to give Americans the freedom to purchase health insurance across state lines.|1
wavs/four_21.wav|It only makes common sense.|1
wavs/three_1052.wav|Our veterans have delivered for this nation, and now we must deliver for them.|1
wavs/three_4.wav|They have one coming up now, supposedly 25,000 people.|1
wavs/two_381.wav|I was greatly honored to address the leaders of more than 50 Arab and Muslim nations.|1
wavs/three_1145.wav|It's coming from all over South and Latin America.|1
wavs/three_1077_3.wav|That means we're like really low.|1
wavs/three_1391.wav|But he said China was afraid.|1
wavs/two_325.wav|The scourge of our planet today is a small group of rogue regimes that violate every principle on which the United Nations is based.|1
wavs/three_2011.wav|What the hell are they doing?|1
wavs/three_1366_0.wav|Starting Monday morning at 7 o'clock, Mexico is going to pay a tariff of 25% on all of the cars that you stole from our country, by the way.|1
wavs/three_480.wav|Fly over them back and forth.|1
wavs/one_422.wav|But when Patton ran into a problem that he couldn't solve, he knew what to do.|1
wavs/three_1099.wav|Remington unveiled the first typewriter.|1
wavs/three_2187.wav|What I'd do is I'd hit them from nine different|1
wavs/two_408.wav|For the cost of resettling one refugee in the United States, we can assist more than 10 in their home region.|1
wavs/five_30.wav|As millions of our citizens continue to suffer the effects of the devastating hurricanes that have struck our country,|1
wavs/one_532.wav|We want all children to have the opportunity to know the blessings of God.|1
wavs/three_1805.wav|Then when I found out how much he paid for the suit, I said, well, he was a handsome devil.|1
wavs/one_114.wav|We were unbelievably successful in the election with getting the vote of the military.|1
wavs/three_1179.wav|It's a tremendous celebration.|1
wavs/three_2281.wav|When the word got out, we took a very tough action.|1
wavs/three_314.wav|He can't do that either.|1
wavs/three_1667.wav|And the whole damn city behind him is burning to the ground.|1
wavs/three_1490.wav|I think we have a final shot at it.|1
wavs/three_2117.wav|I was saying, can you believe he asked that question?|1
wavs/three_2433.wav|Two and a half years.|1
wavs/five_64.wav|to invest in women's health, and to promote clean air and clean water, and to rebuild our military.|1
wavs/one_36.wav|We are prepared to take further action if the government of Venezuela persists on its path to impose authoritarian rule on the Venezuelan people.|1
wavs/three_641.wav|Iran has $224 billion and Iran controls 100%.|1
wavs/three_422.wav|I said, well, why didn't they do it before?|1
wavs/one_405.wav|I see them all the time.|1
wavs/three_2339.wav|But no, they don't go far.|1
wavs/three_826.wav|I will not allow the mistakes of recent decades past to define the course of our future.|1
wavs/three_2251.wav|They don't know what a white flag is.|1
wavs/three_74.wav|I said, oh, no, you're going to do it.|1
wavs/three_1077_7.wav|Now we're 600 feet away.|1
wavs/one_549.wav|And as we have seen tonight, what a group this is tonight, America is also a land rich with heroes.|1
wavs/three_1596.wav|You know, they're all doing badly, and they're doing badly because they're fake news.|1
wavs/three_1908.wav|He said, they're not tough, sir.|1
wavs/three_1816.wav|All they had to do is leave it alone.|1
wavs/three_2512.wav|This is the best land there is in the whole country.|1
wavs/three_2399.wav|And then this fool, this stupid fool, released Mexico of all of these obligations.|1
